src_rep_id,dst_rep_id,dtw_cost,dtw_steps,dtw_cost_per_step,dtw_status,dtw_error,dist_km,source,sim
509,529,306.96976161575463,80,3.837122020196933,OK,,14.12665496644043,quadrant,2.1589188633638865e-07
510,518,275.3869968893869,80,3.4423374611173365,OK,,17.107172417132777,quadrant,1.0472427034680483e-06
510,523,278.44013913673126,80,3.480501739209141,OK,,18.287017737528565,quadrant,8.989782854910176e-07
510,514,291.3355974114533,80,3.6416949676431662,OK,,2.392286135854085,quadrant,4.717673522866346e-07
511,512,271.8013881025076,80,3.397517351281345,OK,,17.37823185800394,quadrant,1.2528753037921562e-06
511,531,292.77462137742816,80,3.659682767217852,OK,,16.272758027434566,quadrant,4.390155211192991e-07
511,532,302.1432939205322,80,3.7767911740066524,OK,,31.180741644080914,quadrant,2.7481582359663917e-07
511,522,307.5317736350501,80,3.8441471704381263,OK,,17.948961922450877,quadrant,2.099096405856867e-07
511,525,306.07219734057844,80,3.8259024667572303,OK,,32.30654048233673,quadrant,2.2580142665450231e-07
512,515,277.9640675107838,80,3.474550843884798,OK,,18.085606822562063,quadrant,9.206339063445487e-07
513,516,277.48814451369117,80,3.4686018064211397,OK,,7.508725464602088,quadrant,9.428041862297373e-07
513,517,282.20881750759776,80,3.527610218844972,OK,,12.945725173672471,quadrant,7.4458347015872e-07
513,609,299.11040402392666,80,3.738880050299083,OK,,16.238951545271185,quadrant,3.198159377421301e-07
514,515,290.8388170321136,80,3.6354852129014197,OK,,2.8297026453544567,quadrant,4.836323377689522e-07
514,518,294.82466552073095,80,3.685308319009137,OK,,16.887626385218855,quadrant,3.962449421856851e-07
516,603,277.1410670373045,80,3.464263337966306,OK,,2.4413507411603406,quadrant,9.59308281919464e-07
516,609,289.53757221289845,80,3.6192196526612306,OK,,16.459069363829464,quadrant,5.161447380788132e-07
517,611,278.2372632418213,80,3.4779657905227666,OK,,19.77976944945639,quadrant,9.081437443754768e-07
517,604,281.0660993014848,80,3.5133262412685604,OK,,18.46399118788124,quadrant,7.883647566221531e-07
517,518,285.0031581195767,80,3.5625394764947087,OK,,0.9509358567946811,quadrant,6.474929665007407e-07
517,609,297.37649131049506,80,3.717206141381188,OK,,18.894303422006086,quadrant,3.487799722651357e-07
518,604,277.9204908571587,80,3.474006135714484,OK,,18.66584926737484,quadrant,9.226420004432688e-07
519,520,262.3947720123807,80,3.279934650154759,OK,,4.712247803882901,quadrant,2.005256449055476e-06
519,526,287.78978413808414,80,3.5973723017260517,OK,,10.676358092566133,quadrant,5.63279881616202e-07
519,530,280.29208639258957,80,3.5036510799073697,OK,,9.593071229256626,quadrant,8.194730545725298e-07
519,528,291.3353881549529,80,3.6416923519369115,OK,,14.529921271927074,quadrant,4.7177228833171365e-07
519,534,295.57279343014727,80,3.694659917876841,OK,,21.479174053719813,quadrant,3.816966432258178e-07
520,531,276.35885389345003,80,3.4544856736681253,OK,,36.942327832913286,quadrant,9.975708185399153e-07
520,530,278.85566032547143,80,3.485695754068393,OK,,9.77194207917826,quadrant,8.804937420767962e-07
520,532,283.43295568055737,80,3.542911946006967,OK,,26.000491860744432,quadrant,7.003765037299175e-07
520,523,283.4462620344237,80,3.543078275430296,OK,,37.603310859658656,quadrant,6.999106858256336e-07
520,525,289.59245420409934,80,3.619905677551242,OK,,25.65005460274531,quadrant,5.147303270600111e-07
520,528,291.87710085725377,80,3.6484637607156722,OK,,17.427439236813022,quadrant,4.591655379100074e-07
520,522,302.37306499579086,80,3.7796633124473855,OK,,35.88634167008759,quadrant,2.7167665401893086e-07
521,530,272.70631021890927,80,3.408828877736366,OK,,4.681255916600314,quadrant+radius,1.1974508995739087e-06
521,526,297.4041768091763,80,3.717552210114704,OK,,3.9914701764118266,quadrant,3.4829749890695756e-07
522,523,294.3656200552055,80,3.6795702506900687,OK,,5.589092255454683,quadrant,4.0544483978780146e-07
522,531,301.50119466373155,80,3.7687649332966444,OK,,2.7552492606142787,quadrant,2.837819335928869e-07
524,525,255.28418790682773,80,3.1910523488353464,OK,,2.945341414127995,quadrant,2.861371806972979e-06
524,532,267.8531122539906,80,3.348163903174883,OK,,3.9531891989563723,radius,1.526312880997327e-06
525,532,260.18627252926467,80,3.2523284066158085,OK,,1.2782552753582417,quadrant,2.2393752741531702e-06
526,530,291.70017949226377,80,3.646252243653297,OK,,1.3405864361891449,quadrant,4.632453662111373e-07
527,612,285.58864046836015,80,3.5698580058545017,OK,,2.5589278717738613,quadrant,6.288129360666131e-07
527,613,290.33218158983954,80,3.629152269872994,OK,,36.65673079763824,quadrant,4.960400936622137e-07
527,533,295.58710388425555,80,3.6948387985531945,OK,,6.865228780570649,quadrant,3.8142362829684753e-07
527,605,298.20882942305445,80,3.7276103677881807,OK,,9.030031716018044,quadrant,3.3456272002178444e-07
528,536,284.0266350650999,80,3.550332938313749,OK,,20.026572250842765,quadrant,6.798920827187028e-07
528,529,284.96939405943937,80,3.562117425742992,OK,,41.5842475865964,quadrant,6.485869892801517e-07
528,535,287.229089686188,80,3.59036362107735,OK,,27.655606882397233,quadrant,5.792947136419172e-07
528,534,290.93106901875615,80,3.636638362734452,OK,,14.686568189105744,quadrant,4.814066725677899e-07
528,532,302.36807556525866,80,3.7796009445657335,OK,,39.083477576250644,quadrant,2.7174443806329573e-07
529,533,294.50237427658357,80,3.6812796784572948,OK,,6.075924545402934,quadrant,4.0268198169624614e-07
530,534,302.4600683421564,80,3.780750854276955,OK,,27.336490888809692,quadrant,2.7049738199250024e-07
531,532,284.3158266859702,80,3.5539478335746275,OK,,18.07948141629627,quadrant,6.701318624503334e-07
533,613,278.07825688514725,80,3.4759782110643407,OK,,38.25802443861297,quadrant,9.153925527656801e-07
533,605,283.6817370381116,80,3.546021712976395,OK,,14.239670202361179,quadrant,6.917184336593223e-07
534,536,282.94007534680395,80,3.5367509418350496,OK,,11.80549924837586,quadrant,7.178510308566774e-07
535,536,288.28310958587525,80,3.6035388698234407,OK,,10.651173627225324,quadrant,5.495558231383457e-07
535,614,293.67953478713997,80,3.6709941848392496,OK,,5.851787020740513,quadrant,4.195946379940873e-07
535,613,294.5917995724112,80,3.6823974946551403,OK,,19.682337553419323,quadrant,4.008855031878786e-07
536,613,286.99533041275214,80,3.5874416301594017,OK,,27.139342376320066,quadrant,5.861052121087405e-07
537,540,254.74818835073722,80,3.1843523543842154,OK,,0.7672406759430284,quadrant,2.9390933235211107e-06
537,538,263.12015149938287,80,3.289001893742286,OK,,2.0247140151569374,quadrant,1.933830948643269e-06
537,547,271.0196571233811,80,3.3877457140422633,OK,,11.912361762154966,quadrant,1.3028155130208735e-06
537,541,263.4497253674601,80,3.2931215670932508,OK,,0.8129379326289282,quadrant+radius,1.9022250683556705e-06
537,560,291.1693955612083,80,3.639617444515104,OK,,22.478264382402834,quadrant,4.757041174143178e-07
538,553,287.20392854809484,80,3.5900491068511853,OK,,22.5583569405833,quadrant,5.800239579754996e-07
538,540,270.6658158804489,80,3.3833226985056113,OK,,2.753913536111829,radius,1.3260701103616652e-06
538,541,273.2059892003962,80,3.4150748650049523,OK,,2.8372105126449845,radius,1.1679044773191702e-06
538,547,273.3654290616667,80,3.417067863270834,OK,,12.451889546620615,quadrant,1.1586309642311207e-06
538,544,297.04048911137784,80,3.713006113892223,OK,,34.05374914490898,quadrant,3.5468901142160686e-07
538,549,311.34923573484156,80,3.8918654466855194,OK,,15.729866764762189,quadrant,1.7343520132032275e-07
539,547,294.95102184938975,80,3.686887773117372,OK,,4.937502171538175,quadrant,3.9374943077063697e-07
539,546,298.75313622486715,80,3.7344142028108394,OK,,4.0687599698934775,quadrant,3.255802664947264e-07
539,548,300.0838911590562,80,3.7510486394882023,OK,,14.294497048635455,quadrant,3.046218828030166e-07
539,544,303.83400033516955,80,3.7979250041896195,OK,,34.8338940798859,quadrant,2.525390323133743e-07
540,541,262.0031685817336,80,3.27503960727167,OK,,0.2646804901125279,quadrant,2.044906626169656e-06
540,560,291.6552077165143,80,3.645690096456429,OK,,22.20057636680243,quadrant,4.6428818654511506e-07
540,550,295.2450812438616,80,3.69056351554827,OK,,7.896502654504715,quadrant,3.880024968384963e-07
541,547,274.82690344904717,80,3.4353362931130897,OK,,11.818549409637997,quadrant,1.0769849084684002e-06
541,550,291.36770001442517,80,3.6420962501803147,OK,,7.651067557277236,quadrant,4.7101071170211743e-07
542,563,275.10984039066227,80,3.4388730048832783,OK,,22.024058969436165,quadrant,1.0618562315115455e-06
542,560,278.42318198413216,80,3.480289774801652,OK,,20.85730784797328,quadrant,8.997408143017906e-07
542,552,296.5408309320961,80,3.7067603866512018,OK,,29.3618656926268,quadrant,3.636617910845889e-07
542,562,299.29555918940537,80,3.741194489867567,OK,,30.157845311240415,quadrant,3.1686882198976516e-07
542,550,304.2870864344259,80,3.8035885804303233,OK,,25.310313448404617,quadrant,2.468822531878247e-07
542,551,307.80170878818484,80,3.8475213598523106,OK,,20.70746901618202,quadrant,2.0709557414128142e-07
543,551,268.82913797555995,80,3.360364224694499,OK,,5.507704974811708,quadrant,1.4536151481701984e-06
543,548,290.8586858273069,80,3.6357335728413362,OK,,6.77528254475135,quadrant,4.831521167503738e-07
543,550,292.568441987807,80,3.657105524847587,OK,,14.162689246776964,quadrant,4.4356472725304795e-07
543,635,308.15104482455286,80,3.8518880603069108,OK,,20.951383910244893,quadrant,2.0350968496560606e-07
544,547,289.79738090277056,80,3.622467261284632,OK,,34.308870330619456,quadrant,5.094831557728741e-07
544,546,302.74264808576373,80,3.7842831010720466,OK,,36.06553043190676,quadrant,2.6670240070292225e-07
545,548,264.83907007611225,80,3.310488375951403,OK,,7.355849039280866,quadrant,1.7745680729964292e-06
545,630,292.5999375277189,80,3.6574992190964863,OK,,23.87398218124221,quadrant,4.428667614390074e-07
545,635,300.12863943021995,80,3.7516079928777493,OK,,19.14134226099784,quadrant,3.039410795755078e-07
545,546,304.0140262918921,80,3.8001753286486513,OK,,16.01278888995344,quadrant,2.5027605342126937e-07
546,548,302.4598621833146,80,3.7807482772914325,OK,,13.804218625322905,quadrant,2.705001702782198e-07
547,548,277.7674642995182,80,3.4720933037439776,OK,,15.975142592122864,quadrant,9.297285129497503e-07
547,550,296.60772588975027,80,3.7075965736218786,OK,,7.3317123608737,quadrant,3.62447466016526e-07
547,549,307.36026885427356,80,3.8420033606784196,OK,,27.87821240198401,quadrant,2.117174058621692e-07
548,635,303.3833792651723,80,3.792292240814654,OK,,21.174066571019512,quadrant,2.5829358741686473e-07
549,560,312.1012144776563,80,3.9012651809707037,OK,,15.430235369805375,quadrant,1.6703529093639e-07
549,564,312.5282006988652,80,3.9066025087358147,OK,,21.36043450805119,quadrant,1.6350699985720225e-07
549,553,318.2765269616111,80,3.978456587020139,OK,,10.299690643404654,quadrant,1.2266284435499723e-07
550,551,280.84207691271956,80,3.5105259614089945,OK,,11.745562229345856,quadrant,7.972449657172018e-07
551,635,313.37521213980267,80,3.9171901517475334,OK,,24.97825655693884,quadrant,1.567269673493394e-07
552,562,274.79913508591824,80,3.434989188573978,OK,,1.8745738947203399,quadrant,1.0784812524047059e-06
552,658,290.5865324096527,80,3.632331655120659,OK,,47.86333309534275,quadrant,4.897716276607932e-07
552,563,296.23009924263556,80,3.7028762405329445,OK,,19.58654232088638,quadrant,3.6935597274800407e-07
553,560,280.6113052521074,80,3.5076413156513424,OK,,7.595199878989058,quadrant,8.064973198241183e-07
553,561,281.35343291503824,80,3.516917911437978,OK,,1.5670511448317415,quadrant,7.771195435175653e-07
553,564,294.8119462624512,80,3.68514932828064,OK,,19.204646872389905,quadrant,3.9649701942116095e-07
554,557,266.82643892708865,80,3.335330486588608,OK,,7.540429145593283,quadrant,1.6067100026105755e-06
554,564,279.48947380975534,80,3.4936184226219416,OK,,11.76269072691587,quadrant,8.530278073720651e-07
554,559,272.86142835750087,80,3.410767854468761,OK,,4.391657039055201,radius,1.188199504698608e-06
554,555,284.0411530400113,80,3.5505144130001414,OK,,0.5195063954196393,quadrant,6.793987289928236e-07
555,559,276.88693866405737,80,3.461086733300717,OK,,4.075449654553782,quadrant,9.715754252584355e-07
555,557,286.38238465573374,80,3.5797798081966716,OK,,7.607963065780818,quadrant,6.043458323286917e-07
556,558,269.4620952546198,80,3.368276190682747,OK,,13.55513302710646,quadrant,1.4083316758559051e-06
556,557,274.5837060162968,80,3.4322963252037098,OK,,18.553375421818988,quadrant,1.0901608532576718e-06
556,565,280.13389051676893,80,3.5016736314596115,OK,,5.480951252453306,quadrant,8.259806202741997e-07
556,559,274.9678211486185,80,3.4370977643577314,OK,,10.687685884725632,quadrant,1.0694232671898248e-06
556,563,277.6074183714769,80,3.4700927296434614,OK,,30.7589398901101,quadrant,9.371983240432191e-07
557,559,271.42448581086023,80,3.3928060726357527,OK,,11.427338575135188,quadrant,1.2767097585921726e-06
557,561,273.3198758043196,80,3.4164984475539955,OK,,9.344332045954676,quadrant,1.161272942581148e-06
557,560,274.0672116161323,80,3.4258401452016534,OK,,13.818336465701288,quadrant,1.118680624604758e-06
557,564,282.06314019024074,80,3.525789252378009,OK,,16.512677026277395,quadrant,7.500267161538375e-07
557,563,284.58224725777313,80,3.557278090722164,OK,,21.86512658500281,quadrant,6.612642110005714e-07
558,570,272.4886402637463,80,3.4061080032968283,OK,,51.00528086609345,quadrant,1.2105545310829142e-06
558,563,285.032208527522,80,3.562902606594025,OK,,40.47134589709949,quadrant,6.465531524745701e-07
558,565,287.44434386014916,80,3.5930542982518645,OK,,9.533977525531753,quadrant,5.730933649051102e-07
558,566,294.13487229170187,80,3.6766859036462733,OK,,2.7234555716614435,quadrant,4.101497030156435e-07
558,571,298.49244954487494,80,3.731155619310937,OK,,29.601588915998455,quadrant,3.2985176603277113e-07
558,581,305.0830245896332,80,3.813537807370415,OK,,32.20194035289502,quadrant,2.3725004032650417e-07
559,565,283.70361169625255,80,3.546295146203157,OK,,14.204250036321527,quadrant,6.909622920298866e-07
560,563,275.04607831534395,80,3.438075978941799,OK,,18.512101350100618,quadrant,1.0652469414577312e-06
560,561,279.9007662646685,80,3.4987595783083565,OK,,7.578570587828768,quadrant,8.356647565210375e-07
561,564,288.3364615489138,80,3.6042057693614225,OK,,18.74966309219487,quadrant,5.480917826442051e-07
562,649,285.57154130665515,80,3.5696442663331895,OK,,31.715592502064872,quadrant,6.293507746523748e-07
562,642,287.3688271077859,80,3.5921103388473234,OK,,44.02258036727976,quadrant,5.752613628193271e-07
562,650,285.57154130665515,80,3.5696442663331895,OK,,31.715592502064872,quadrant,6.293507746523748e-07
562,658,291.80229176456646,80,3.6475286470570807,OK,,46.527411866258134,quadrant,4.608862418755883e-07
562,656,302.3859894802265,80,3.779824868502831,OK,,47.70303666317246,quadrant,2.7150114669925936e-07
562,580,303.64882958010924,80,3.7956103697513655,OK,,62.433416821519955,quadrant,2.5488803184883356e-07
563,581,295.28410525795687,80,3.6910513157244607,OK,,56.33821289877578,quadrant,3.872461642115507e-07
565,566,283.6749875441197,80,3.545937344301496,OK,,10.795636816000497,quadrant,6.919519105239775e-07
566,571,290.1069418108683,80,3.6263367726358537,OK,,29.319983516638295,quadrant,5.016580671142526e-07
567,573,277.3246680821559,80,3.4665583510269484,OK,,12.550603070219866,quadrant,9.505420804315447e-07
567,572,283.6727496478849,80,3.5459093705985616,OK,,19.96656556913611,quadrant,6.920293406846732e-07
567,569,279.2004266396554,80,3.4900053329956924,OK,,7.0240886623344645,quadrant,8.654455880261043e-07
567,576,284.91999162984,80,3.561499895373,OK,,18.519013211853512,quadrant,6.501910582409961e-07
567,575,290.5774653597833,80,3.632218316997291,OK,,12.125674440958793,quadrant,4.899937171880413e-07
567,579,312.4968564765054,80,3.9062107059563176,OK,,11.183859861600526,quadrant,1.6376345074910172e-07
568,577,286.82987548914605,80,3.5853734436143254,OK,,5.551211781970354,quadrant,5.909740232149676e-07
568,570,288.65274911267556,80,3.6081593639084444,OK,,17.437409634496927,quadrant,5.394922294294541e-07
568,574,289.80647228138713,80,3.6225809035173393,OK,,11.984135398344693,quadrant,5.092516131894983e-07
568,581,293.5151211376986,80,3.6689390142212326,OK,,22.67426313340158,quadrant,4.2305820923416384e-07
568,569,294.06272767720026,80,3.675784095965003,OK,,10.710436627881506,quadrant,4.116318792949648e-07
568,572,299.53062559232427,80,3.7441328199040536,OK,,22.14543919985589,quadrant,3.1316636200099053e-07
569,573,272.71153027725455,80,3.4088941284656817,OK,,8.497711395685943,quadrant,1.1971384021789807e-06
569,577,290.7084766500406,80,3.6338559581255074,OK,,11.785421551800997,quadrant,4.867944716049274e-07
569,572,297.7027861393429,80,3.721284826741786,OK,,19.451419605078595,quadrant,3.4313588331371743e-07
570,580,271.0768952281456,80,3.38846119035182,OK,,17.723493264344917,quadrant,1.2990923087498611e-06
570,581,298.0055556846653,80,3.725069446058316,OK,,23.57782273083168,quadrant,3.379804497092103e-07
571,581,285.81594910704104,80,3.572699363838013,OK,,6.491111886086342,quadrant,6.217066648580885e-07
571,572,290.6678021899268,80,3.6333475273740854,OK,,11.054328084757834,quadrant,4.877854841017578e-07
572,581,290.2428986804772,80,3.628036233505965,OK,,13.668138047262103,quadrant,4.982594388525253e-07
573,574,279.7576141972436,80,3.4969701774655446,OK,,12.098708450078979,quadrant,8.416675706532446e-07
